IdProd	IdEleve	IdClasse	Niv	LongProd	IdTokNorm	Lemme	Catégorie	SegNorm	SegTrans	IdTokTrans	IdSegTrans	StatutErreur	StatutSegm	Genre	Nombre	Infover
1627_CE1	1627		CE1	36	28	noir	ADJ	noirs	noire	28	1	02-Phono	01-Normé	m	p	_
1627_CE1	1627		CE1	36	34	blanc	ADJ	blanches	blaches	34	1	04-ApproxGraphique	01-Normé	f	p	_
1996_CE1	1996		CE1	42	13	magique	ADJ	magique	magique	13	1	01-Normé	01-Normé	_	s	_
1175_CE1	1175		CE1	102	7	méchant	ADJ	méchante	mechante	7	1	04-ApproxGraphique	01-Normé	f	s	_
1175_CE1	1175		CE1	102	20	petit	ADJ	petit	petit	20	1	01-Normé	01-Normé	m	s	_
1175_CE1	1175		CE1	102	85	beau	ADJ	belle	belle	85	1	01-Normé	01-Normé	f	s	_
1175_CE1	1175		CE1	102	88	élégant	ADJ	élégante	élégante	88	1	01-Normé	01-Normé	f	s	_
1175_CE1	1175		CE1	102	99	beau	ADJ	beau	beau	99	1	01-Normé	01-Normé	m	s	_
1175_CE1	1175		CE1	102	101	élégant	ADJ	élégant	élégant	101	1	01-Normé	01-Normé	m	s	_
1175_CE1	1175		CE1	102	108	heureux	ADJ	heureux	eureu	108	1	02-Phono	01-Normé	m	_	_
1544_CE1	1544		CE1	97	7	petit	ADJ	petit	petit	7	1	01-Normé	01-Normé	m	s	_
1544_CE1	1544		CE1	97	27	tropical	ADJ	tropicale	tropical	27	1	02-Phono	01-Normé	f	s	_
1544_CE1	1544		CE1	97	85	français	ADJ	français	francai	84	1	04-ApproxGraphique	01-Normé	m	_	_
1099_CE1	1099		CE1	185	127	flou	ADJ	flou	flou	126	1	01-Normé	01-Normé	m	s	_
1099_CE1	1099		CE1	185	153	bon	ADJ	bon	abon	150	2	02-Phono	03-HypoSeg	m	s	_
1154_CE1	1154		CE1	62	7	autre	ADJ	autre	notre	7	1	03-Archi	01-Normé	_	s	_
1154_CE1	1154		CE1	62	20	autre	ADJ	autre	notre	17	1	03-Archi	01-Normé	_	s	_
1154_CE1	1154		CE1	62	24	autre	ADJ	autre	anotre	21	1	04-ApproxGraphique	01-Normé	_	s	_
1154_CE1	1154		CE1	62	36	grand	ADJ	grand	grand	33	1	01-Normé	01-Normé	m	s	_
1154_CE1	1154		CE1	62	53	pointu	ADJ	pointues	poitu	50	1	05-ApproxPhono	01-Normé	f	p	_
1923_CE1	1923		CE1	68	43	grand	ADJ	grande	grande	43	1	01-Normé	01-Normé	f	s	_
1923_CE1	1923		CE1	68	59	mino	ADJ	Mino	Mino	58	1	01-Normé	01-Normé	m	s	_
1190_CE1	1190		CE1	63	9	gentil	ADJ	gentille	jantie	9	1	05-ApproxPhono	01-Normé	f	s	_
1190_CE1	1190		CE1	63	30	petit	ADJ	petite	petite	30	1	01-Normé	01-Normé	f	s	_
1190_CE1	1190		CE1	63	42	grand	ADJ	grande	grande	41	1	01-Normé	01-Normé	f	s	_
2899_CE1	2899		CE1	33	30	méchant	ADJ	méchant	méchant	31	1	01-Normé	01-Normé	m	s	_
1561_CE1	1561		CE1	95	12	noir	ADJ	noir	noir	12	1	01-Normé	01-Normé	m	s	_
1561_CE1	1561		CE1	95	22	gros	ADJ	gros	gros	22	1	01-Normé	01-Normé	m	_	_
1561_CE1	1561		CE1	95	41	seul	ADJ	seul	touseuls	40	2	04-ApproxGraphique	03-HypoSeg	m	s	_
1561_CE1	1561		CE1	95	49	petit	ADJ	petit	petit	48	1	01-Normé	01-Normé	m	s	_
1561_CE1	1561		CE1	95	59	seul	ADJ	seul	touseuls	57	2	04-ApproxGraphique	03-HypoSeg	m	s	_
1561_CE1	1561		CE1	95	71	parent	ADJ	parents	parant	69	1	02-Phono	01-Normé	m	p	_
1561_CE1	1561		CE1	95	86	méchant	ADJ	méchante	méchante	82	1	01-Normé	01-Normé	f	s	_
1561_CE1	1561		CE1	95	91	grand	ADJ	grand	grand	87	1	01-Normé	01-Normé	m	s	_
