IdProd	IdEleve	IdClasse	Niv	LongProd	IdTokNorm	Lemme	Catégorie	SegNorm	SegTrans	IdTokTrans	IdSegTrans	StatutErreur	StatutSegm	Genre	Nombre	Infover	baseAtt	flexGenreAtt	flexNbAtt	baseProd	flexGenreProd	flexNbProd	ErrBase	ErrFlexGenre	ErrFlexNb
2002_CE1	2002		CE1	146	127	prêt	ADJ	prêt	prés	126	1	03-Archi	01-Normé	m	s	_	prêt	_	_	pré	_	s	1	0	1
2002_CE1	2002		CE1	146	140	bon	ADJ	bon	bon	139	1	01-Normé	01-Normé	m	s	_	bon	_	_	bon	_	_	0	0	0
1847_CE1	1847		CE1	119	18	rond	ADJ	rond	ron	18	1	02-Phono	01-Normé	m	s	_	rond	_	_	ron	_	_	1	0	0
1847_CE1	1847		CE1	119	63	content	ADJ	content	content	61	1	01-Normé	01-Normé	m	s	_	content	_	_	content	_	_	0	0	0
2037_CE1	2037		CE1	69	7	méchant	ADJ	méchante	mechante	7	1	04-ApproxGraphique	01-Normé	f	s	_	méchant	e	_	mechant	e	_	1	0	0
2037_CE1	2037		CE1	69	53	forain	ADJ	foraine	forene	48	1	04-ApproxGraphique	01-Normé	f	s	_	forain	e	_	foren	e	_	1	0	0
1515_CE1	1515		CE1	105	63	beau	ADJ	belle	belle	63	1	01-Normé	01-Normé	f	s	_	bell	e	_	bell	e	_	0	0	0
568_CE1	568		CE1	133	31	grand	ADJ	grand	grand	31	1	01-Normé	01-Normé	m	s	_	grand	_	_	grand	_	_	0	0	0
568_CE1	568		CE1	133	47	petit	ADJ	petit	petit	47	1	01-Normé	01-Normé	m	s	_	petit	_	_	petit	_	_	0	0	0
568_CE1	568		CE1	133	59	petit	ADJ	petit	petit	59	1	01-Normé	01-Normé	m	s	_	petit	_	_	petit	_	_	0	0	0
568_CE1	568		CE1	133	107	gauche	ADJ	gauche	gauche	107	1	01-Normé	01-Normé	_	s	_	gauche	_	_	gauche	_	_	0	0	0
3018_CE1	3018		CE1	82	9	méchant	ADJ	méchante	maichant	9	1	04-ApproxGraphique	01-Normé	f	s	_	méchant	e	_	maichant	_	_	1	1	0
3049_CE1	3049		CE1	52	27	plein	ADJ	plein	plain	28	1	02-Phono	01-Normé	m	s	_	plein	_	_	plain	_	_	1	0	0
3049_CE1	3049		CE1	52	37	fort	ADJ	fort	for	38	1	02-Phono	01-Normé	m	s	_	fort	_	_	for	_	_	1	0	0
3049_CE1	3049		CE1	52	50	gentil	ADJ	gentille	jentille	51	1	02-Phono	01-Normé	f	s	_	gentill	e	_	jentill	e	_	1	0	0
1366_CE1	1366		CE1	151	13	mauvais	ADJ	mauvais	mauvais	13	1	01-Normé	01-Normé	m	_	_	mauvais	_	_	mauvais	_	_	0	0	0
1366_CE1	1366		CE1	151	46	pointu	ADJ	pointu	pointut	46	1	02-Phono	01-Normé	m	s	_	pointu	_	_	pointut	_	_	1	0	0
1366_CE1	1366		CE1	151	52	noir	ADJ	noire	noir	52	1	02-Phono	01-Normé	f	s	_	noir	e	_	noir	_	_	0	1	0
1366_CE1	1366		CE1	151	57	noir	ADJ	noires	noir	57	1	02-Phono	01-Normé	f	p	_	noir	e	s	noir	_	_	0	1	1
1366_CE1	1366		CE1	151	63	méchant	ADJ	méchante	méchante	63	1	01-Normé	01-Normé	f	s	_	méchant	e	_	méchant	e	_	0	0	0
1366_CE1	1366		CE1	151	87	grand	ADJ	grands	grand	87	1	02-Phono	01-Normé	m	p	_	grand	_	s	grand	_	_	0	0	1
1366_CE1	1366		CE1	151	106	allergique	ADJ	allergiques	alargie	106	1	05-ApproxPhono	01-Normé	_	p	_	allergique	_	s	alargie	_	_	1	0	1
1366_CE1	1366		CE1	151	126	noir	ADJ	noirs	noir	126	1	02-Phono	01-Normé	m	p	_	noir	_	s	noir	_	_	0	0	1
1366_CE1	1366		CE1	151	128	blanc	ADJ	blancs	blanc	128	1	02-Phono	01-Normé	m	p	_	blanc	_	s	blanc	_	_	0	0	1
1366_CE1	1366		CE1	151	130	gris	ADJ	gris	gris	130	1	01-Normé	01-Normé	m	_	_	gris	_	_	gris	_	_	0	0	0
1366_CE1	1366		CE1	151	132	marron	ADJ	marron	marron	132	1	01-Normé	01-Normé	m	s	_	marron	_	_	marron	_	_	0	0	0
1366_CE1	1366		CE1	151	134	léger	ADJ	légers	laige	134	1	06-ApproxArchi	01-Normé	m	p	_	léger	_	s	laig	e	_	1	1	1
2893_CE1	2893		CE1	73	3	petit	ADJ	petit	petit	3	1	01-Normé	01-Normé	m	s	_	petit	_	_	petit	_	_	0	0	0
2893_CE1	2893		CE1	73	21	petit	ADJ	petit	petit	21	1	01-Normé	01-Normé	m	s	_	petit	_	_	petit	_	_	0	0	0
2893_CE1	2893		CE1	73	37	court	ADJ	court	cour	37	1	02-Phono	01-Normé	m	s	_	court	_	_	cour	_	_	1	0	0
1984_CE1	1984		CE1	93	18	mignon	ADJ	mignon	mignon	18	1	01-Normé	01-Normé	m	s	_	mignon	_	_	mignon	_	_	0	0	0
1984_CE1	1984		CE1	93	23	petit	ADJ	petit	petit	23	1	01-Normé	01-Normé	m	s	_	petit	_	_	petit	_	_	0	0	0
1325_CE1	1325		CE1	69	30	blanc	ADJ	blanc	blanc	30	1	01-Normé	01-Normé	m	s	_	blanc	_	_	blanc	_	_	0	0	0
1325_CE1	1325		CE1	69	34	noir	ADJ	noires	noir	34	1	02-Phono	01-Normé	f	p	_	noir	e	s	noir	_	_	0	1	1
1325_CE1	1325		CE1	69	51	meilleur	ADJ	meilleurs	meilleur	51	1	02-Phono	01-Normé	m	p	_	meilleur	_	s	meilleur	_	_	0	0	1
1325_CE1	1325		CE1	69	67	blanc	ADJ	blanche	blanche	67	1	01-Normé	01-Normé	f	s	_	blanch	e	_	blanch	e	_	0	0	0
2889_CE1	2889		CE1	13	7	magique	ADJ	magiques	magique	7	1	02-Phono	01-Normé	_	p	_	magique	_	s	magique	_	_	0	0	1
2889_CE1	2889		CE1	13	11	empoisonné	ADJ	empoisonnée	enpoisoner	11	1	02-Phono	01-Normé	f	s	par:pas;	empoisonné	e	_	enpoisoner	_	_	1	1	0
2820_CE1	2820		CE1	141	7	petit	ADJ	petit	petit	7	1	01-Normé	01-Normé	m	s	_	petit	_	_	petit	_	_	0	0	0
2820_CE1	2820		CE1	141	37	pauvre	ADJ	pauvre	povre	37	1	03-Archi	01-Normé	_	s	_	pauvre	_	_	povre	_	_	1	0	0
2820_CE1	2820		CE1	141	38	petit	ADJ	petit	petit	38	1	01-Normé	01-Normé	m	s	_	petit	_	_	petit	_	_	0	0	0
2820_CE1	2820		CE1	141	50	juste	ADJ	juste	juste	49	1	01-Normé	01-Normé	_	s	_	juste	_	_	juste	_	_	0	0	0
2820_CE1	2820		CE1	141	92	plein	ADJ	plein	plun	89	1	03-Archi	01-Normé	m	s	_	plein	_	_	plun	_	_	1	0	0
2820_CE1	2820		CE1	141	112	beau	ADJ	belle	belle	110	1	01-Normé	01-Normé	f	s	_	bell	e	_	bell	e	_	0	0	0
2820_CE1	2820		CE1	141	124	amoureux	ADJ	amoureux	amoureux	120	1	01-Normé	01-Normé	m	_	_	amoureux	_	_	amoureux	_	_	0	0	0
2033_CE1	2033		CE1	128	29	blanc	ADJ	blanche	blanche	29	1	01-Normé	01-Normé	f	s	_	blanch	e	_	blanch	e	_	0	0	0
2033_CE1	2033		CE1	128	33	marron	ADJ	marron	marons	33	1	02-Phono	01-Normé	m	s	_	marron	_	_	maron	_	s	1	0	1
