IdProd	IdEleve	IdClasse	Niv	LongProd	IdTokNorm	Lemme	Catégorie	SegNorm	SegTrans	IdTokTrans	IdSegTrans	StatutErreur	StatutSegm	Genre	Nombre	Infover	baseAtt	flexGenreAtt	flexNbAtt	baseProd	flexGenreProd	flexNbProd	ErrBase	ErrFlexGenre	ErrFlexNb
UN-L1-2013-SN-D1-E22_L1	UN-L1-2013-SN-D1-E22		L1	130	28	beau	ADJ	beau	beau	28	1	01-Normé	01-Normé	m	s	_	beau	_	_	beau	_	_	0	0	0
UN-L1-2013-SN-D1-E22_L1	UN-L1-2013-SN-D1-E22		L1	130	46	agricole	ADJ	agricole	agricole	46	1	01-Normé	01-Normé	_	s	_	agricole	_	_	agricole	_	_	0	0	0
UN-L1-2013-SN-D1-E22_L1	UN-L1-2013-SN-D1-E22		L1	130	58	boulot	ADJ	boulot	boulot	58	1	01-Normé	01-Normé	m	s	_
UN-L1-2013-SN-D1-E22_L1	UN-L1-2013-SN-D1-E22		L1	130	80	municipal	ADJ	municipal	municipal	80	1	01-Normé	01-Normé	m	s	_	municipal	_	_	municipal	_	_	0	0	0
UN-L1-2013-SN-D1-E22_L1	UN-L1-2013-SN-D1-E22		L1	130	103	jeune	ADJ	jeune	jeune	103	1	01-Normé	01-Normé	_	s	_	jeune	_	_	jeune	_	_	0	0	0
UN-L1-2013-SN-D1-E22_L1	UN-L1-2013-SN-D1-E22		L1	130	127	bon	ADJ	bon	bon	127	1	01-Normé	01-Normé	m	s	_	bon	_	_	bon	_	_	0	0	0
UN-L1-2013-SN-D1-E16_L1	UN-L1-2013-SN-D1-E16		L1	132	9	semblable	ADJ	semblable	semblable	9	1	01-Normé	01-Normé	_	s	_	semblable	_	_	semblable	_	_	0	0	0
UN-L1-2013-SN-D1-E16_L1	UN-L1-2013-SN-D1-E16		L1	132	13	agricole	ADJ	agricole	agricole	13	1	01-Normé	01-Normé	_	s	_	agricole	_	_	agricole	_	_	0	0	0
UN-L1-2013-SN-D1-E16_L1	UN-L1-2013-SN-D1-E16		L1	132	37	semblable	ADJ	semblable	semblable	37	1	01-Normé	01-Normé	_	s	_	semblable	_	_	semblable	_	_	0	0	0
UN-L1-2013-SN-D1-E16_L1	UN-L1-2013-SN-D1-E16		L1	132	42	différent	ADJ	différents	différents	42	1	01-Normé	01-Normé	m	p	_	différent	_	s	différent	_	s	0	0	0
UN-L1-2013-SN-D1-E16_L1	UN-L1-2013-SN-D1-E16		L1	132	99	humain	ADJ	humaine	humaine	99	1	01-Normé	01-Normé	f	s	_	humain	e	_	humain	e	_	0	0	0
UN-L1-2013-SN-D1-E16_L1	UN-L1-2013-SN-D1-E16		L1	132	104	contrôlable	ADJ	contrôlable	contrôlable	104	1	01-Normé	01-Normé	_	s	_	contrôlable	_	_	contrôlable	_	_	0	0	0
UN-L1-2013-SN-D1-E16_L1	UN-L1-2013-SN-D1-E16		L1	132	130	climatique	ADJ	climatiques	climatiques	130	1	01-Normé	01-Normé	_	p	_	climatique	_	s	climatique	_	s	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	4	soudain	ADJ	soudaine	soudaine	4	1	01-Normé	01-Normé	f	s	_	soudain	e	_	soudain	e	_	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	12	matériel	ADJ	matérielle	matérielle	12	1	01-Normé	01-Normé	f	s	_	matériell	e	_	matériell	e	_	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	70	morose	ADJ	morose	morose	70	1	01-Normé	01-Normé	_	s	_	morose	_	_	morose	_	_	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	87	haut	ADJ	haute	haute	87	1	01-Normé	01-Normé	f	s	_	haut	e	_	haut	e	_	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	106	vieux	ADJ	vieil	vieil	106	1	01-Normé	01-Normé	m	s	_	vieil	_	_	vieil	_	_	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	123	fou	ADJ	folles	folle	123	1	02-Phono	01-Normé	f	p	_	foll	e	s	foll	e	_	0	0	1
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	141	vieux	ADJ	vieux	vieux	141	1	01-Normé	01-Normé	m	_	_	vieux	_	_	vieux	_	_	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	143	large	ADJ	large	large	143	1	01-Normé	01-Normé	_	s	_	large	_	_	large	_	_	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	165	sévère	ADJ	sévère	sévère	165	1	01-Normé	01-Normé	_	s	_	sévère	_	_	sévère	_	_	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	170	grave	ADJ	grave	grave	170	1	01-Normé	01-Normé	_	s	_	grave	_	_	grave	_	_	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	177	autoritaire	ADJ	autoritaire	autoritaire	177	1	01-Normé	01-Normé	_	s	_	autoritaire	_	_	autoritaire	_	_	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	189	fort	ADJ	forte	forte	189	1	01-Normé	01-Normé	f	s	_	fort	e	_	fort	e	_	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	193	seul	ADJ	Seule	Seule	193	1	01-Normé	01-Normé	f	s	_	seul	e	_	seul	e	_	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	208	familial	ADJ	familiaux	familiaux	208	1	01-Normé	01-Normé	m	p	_	familia	_	ux	familia	_	ux	0	0	0
UN-L1-2013-SN-D1-E15_L1	UN-L1-2013-SN-D1-E15		L1	228	218	éternel	ADJ	éternel	éternel	218	1	01-Normé	01-Normé	m	s	_	éternel	_	_	éternel	_	_	0	0	0
